Date,Survey_Period,Observer,Plot_ID,Treatment,Species,Substrate,Size,Substrate_Height,Above_Below_Mesh
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,1.5,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,1.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,2.5,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,3,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,4,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,6,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,1.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,5,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MOSP,Hard,3,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MOSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MOSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MOSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MOSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MCAP,Hard,1,H,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MCAP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MCAP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,17,Boulder,MCAP,Hard,1,L,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,MOSP,Rubble,1,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,MCAP,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Rubble,1.5,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,PLOB,Hard,7,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Rubble,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POSP,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POCS,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POCS,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POCS,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,20,Control,POCS,Rubble,2,,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,3,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,5,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,3.5,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2.1,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,3,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,3.5,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,5,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,4,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,1.5,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,1,H,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,PMEA,Hard,1.6,H,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,2.1,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,1.5,L,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,1.5,H,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,1.8,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,POSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,1.5,M,
4/10/2025,T1_6mo_preoutplant,CSC,21,Boulder,MCAP,Hard,1.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1,H,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1,H,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,2.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,LESP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,LESP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,4,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,4,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,3.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,4,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,MCAP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,LESP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,1.5,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,PMEA,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,22,Boulder,POCS,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,LPUR,Hard,6,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,PLOB,Hard,3,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,PLOB,Hard,2,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,PLOB,Hard,2,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,MCAP,Hard,3,,
4/10/2025,T1_6mo_preoutplant,CRJ,24,Mesh,POSP,Hard,2,,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,3,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,1.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,5,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,3,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,3,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,3.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,3,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,3.5,H,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,1.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,4.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,1,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,3.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,2,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,3,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,2.5,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,4,M,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MPAT,Hard,4,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,5,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,2.5,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,MCAP,Hard,4.5,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,PMEA,Hard,1,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,5,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,4,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,4,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,3,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,3,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,L,
4/10/2025,T1_6mo_preoutplant,MSL,25,Boulder,POSP,Hard,2,L,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,POSP,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,26,Control,POSP,Rubble,1,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,POCS,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,POCS,Rubble,3,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,POCS,Rubble,4,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,POCS,Rubble,2,,
4/9/2025,T1_6mo_preoutplant,DTP,29,Control,POSP,Rubble,7,,
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,PMEA,Rubble,2,,B
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,PMEA,Rubble,2.8,,B
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,MCAP,Rubble,1,,B
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,PLOB,Rubble,2.1,,B
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,PLOB,Rubble,3,,B
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,PLOB,Rubble,4,,A
4/10/2025,T1_6mo_preoutplant,CSC,30,Mesh,PLOB,Rubble,3.5,,A
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,15,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,27,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,20,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,7,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,15,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,7,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,4.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLOB,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLIC,Hard,5.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PLIC,Hard,7,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POCS,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POCS,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POCS,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POCS,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POCS,Hard,4,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POCS,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,PMEA,Hard,48,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MPAT,Hard,4.5,,
4/9/2025,T1_6mo_preoutplant,DTP,11(L),Reference,MPAT,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PMEA,Hard,45,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,11,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,10,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,7,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,9,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,16,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,11,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,20,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,47,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,14,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,11,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,27,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,4,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,8,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PLOB,Hard,6,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,7,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,5.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,17,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,6,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,9,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MCAP,Hard,13,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,MPAT,Hard,3.3,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,LTRA,Hard,7.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PCOM,Hard,17,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,POCS,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,DTP,12(R),Reference,PGRA,Hard,29,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,10,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,14,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,2,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,MCAP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,1.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,2.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,0.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,1,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,3.5,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,POSP,Hard,3,,
4/9/2025,T1_6mo_preoutplant,DTP,14(L),Reference,PLOB,Hard,6,,
